customer_tweet_id,previous_context,customer_message,apple_reply,intent,escalate,label_reason,auto_intent_number,auto_intent,auto_escalate,auto_label_reason,review_status,confidence
2532881,,@115858 my phone keeps force closing apps what’s the problem ?,@720801 Let's take a look into it together. Which iOS version is installed? Which apps are affected?,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
599149,,@AppleSupport how do I get my notifications back. It’s been like this since 11.2 https://t.co/ZWG9D4oh0n,@262110 We're here for you. DM us and we'll go from there. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1453886,@AppleSupport WTF THE NEW GARAGEBAND IOS UPDATE REMOVED ALL MY FILES!! THEY'RE LITERALLY NOWHERE TO FOUND.,"@457407 @AppleSupport This happened to me too. I just opened iphone and literally hundreds of songs are gone! Just did Twitter search, did you find solution?","@460467 We're happy to help. To clarify, are you also referring to GarageBand or did this happen in a different Music app?",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1101064,"Getting a new #iPhone? Here's how to get your device ready for recycling with Apple Renew.

Learn more https://t.co/eapHJSgiLZ https://t.co/sFil8wc0VD",@AppleSupport Why 11 make my iphone 7+ lacks of battery performance?,@379777 Let's look into your iPhone 7 Plus battery performance. Send us a DM and give us the details. https://t.co/GDrqU22YpT,,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
805677,,@AppleSupport my battery should not be dropping 20% every hour if I’m barely using my phone 📱,@311986 That's a big drop for sure. Let's look into what's causing this. What model iPhone and iOS version do you have?,,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
2705778,,"Trying to buy @115858's AppleCare for Watch is the most infuriating, bug-ridden process. https://t.co/SVaPnzGmiR",@343491 We’d be glad to help get to the bottom of this. Can you reach out and let us know more about the steps you’ve already taken via DM? https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
55933,@128688 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,@AppleSupport 11.1,"@128688 Thanks. Let us know in DM which country you're located in, and we'll take it from there. https://t.co/GDrqU22YpT",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1477586,,@115858 these new updates are awful. Still glitchy and what is this ➡️ I️,@463084 We'd love to help. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
2573913,,"@AppleSupport can you please explain to me why it wants to automatically change to I.T EVERYSINGLE GOD DAMN TIME? I’ve reset the keyboard settings, and all that Jazz, still doesn’t work. I updated last night, all was good, now it’s back. Fix this garbage.","@729919 Thank you for reaching out. We want to help. To start, let’s go to Settings &gt; General &gt; Keyboard &gt; Text Replacements. Scroll through the replacements and look for one for “it” or “I.T.” please. If you find one, let’s delete it.",,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
619401,,Why does my phone die averagely 8-10 times a die on normally 87-96%?? Literally cannot use my phone without a charger nearby 😡@AppleSupport,@266983 We want you to be able to rely on your battery and would like to help. Please DM us about this issue and we'll continue there. https://t.co/GDrqU22YpT,,,,9,payments_billing,yes,"Customer is reporting a payment, billing, subscription, charge, or refund issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,high
1646204,,@AppleSupport any update on the autocorrect glitch?,@503002 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1706159,@517097 We want you to have your emojis. What is the exact iOS version you are on? Find this in Settings &gt; General &gt; About.,@AppleSupport 11.1,"@517097 When you restart, do they show up? Did you update over Wi-Fi or through iTunes? Send us a DM to let us know. https://t.co/GDrqU22YpT",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1159157,,This iOS update got my phone dying fast as fuck wtf @115858,@392684 What version of iOS 11 are you running? Find that in Settings&gt;General&gt;About.,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
2095703,,Glad I'm not alone with my phone fucking up since updating it. No alarms and constantly crashing😡 @AppleSupport,@619138 We want to help! Which iPhone model and exact iOS 11 version are you using? Check for us in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
284453,,@AppleSupport @115858 downloaded  macos high seira update 2day bt after update  MacBook pro is nt opening.Showing this prob #macOSHighSierra https://t.co/owIRCLx4CE,@183750 What happens if you click restart?,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
798827,,"Wow @115858, your own app won’t open due to “security.” An audio file created on the iPhone in the Voice Recorder app playing in Quicktime. https://t.co/K30YM5tMSk",@310424 Thanks for reaching out! We can certainly help you. Which macOS are you running currently? https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1539272,Why everytime I️ type “I️” it post as an exclamation point and question mark box... I’m confused,I️ need answers!!! @AppleSupport https://t.co/ihCUkF0qrp,"@477129 Thanks for reaching out to us. If you're on iOS 11.1, try these steps: https://t.co/xU1AGHStV6",,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1499970,Say hello to the future. Order iPhone X.,@115858 Battery will last 1hr less than normal Iphones so still carry your charger with you at all times  😂😂😂,"@592265 Let us know via DM which iPhone you're having this issue with, then we can take a look at it with you from there. https://t.co/GDrqU22YpT",,,,9,payments_billing,yes,"Customer is reporting a payment, billing, subscription, charge, or refund issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,high
1647379,@503306 It looks like this is a very large library of photos that's uploading. Have you been on the same Wi-Fi network the whole time?,"@AppleSupport Yes I was. I have ~50 mbps up so it should have at least moved slightly, correct? I've since tried on another network and on cellular.",@503306 You may get a better look at the upload by opening the Photos app. Or get the Photos experts here: https://t.co/IBIY3vMgPj,,,,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",REVIEW,medium
2615238,@739245 We know you need to stay in contact with family and friends with FaceTime and we'll be glad to help you with this. What happens when you try to use it? We have some steps located here that can help: https://t.co/a3pjcxysN2,@AppleSupport i dont get calls and i cant open facetime... constantly the app is not responding,@739245 Can you let us know what version number your Mac is running? This shows where to look: https://t.co/aTSJR8BjEc Share that information with us DM and we'll continue there. https://t.co/GDrqU22YpT,,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
159570,"@152735 When it reset itself, did the battery percentage match? Let us know.","@AppleSupport The battery percentages now match, but without resetting the phone, a long lag in updating on that screen. Just odd, caught me off guard.","@152735 Nice catch. We're glad they match now. Please let your voice be heard through Feedback. Each feedback submission is read, then forwarded to the appropriate team for further review. Click here to share your thoughts: https://t.co/eTPVYVFyd8",,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
1301333,@424136 We're here to help. Which device are you currently using?,@AppleSupport 5s iPhone,@424136 Thanks for that info. We'd like to gather more info. Let's meet in DM. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1939459,,How do I stop my brightness adjusting automatically? After the update it does this on it own and it’s irritating af. @AppleSupport,"@397282 We want to help! What model of iPhone do you use? DM us and let us know, then we can look into it from there. https://t.co/GDrqU22YpT",,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
2741915,,@AppleSupport iphone 6. turned it off and when i turned it on it got stuck on the apple logo. phone not jailbroken.,@768069 Thanks for reaching out to us. What were attempting to do before shutting it down?,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
627959,"@268730 We can help get those photos shared on your iPhone. Just so we can get started, what are you seeing when you try now? Have you made sure to follow the steps here, https://t.co/1sfjYKb68x on both devices? https://t.co/GDrqU22YpT",@AppleSupport Alrdy tried all the instructions. Screen only showed this despite the other device being available. https://t.co/VhQPEM3TZu,"@268730 When you tap on where it shows AirDrop at the top, what shows there? Do you see any other devices after doing that? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT",,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
1466916,,Since this new @115858 Iphone update my iPhone 7 sucks even more.... I just want an iPhone 6S plus.... first time ever considering Samsung :(,@460482 Let us help you with this. What issue are you having with your iPhone? Are you using iOS 11.1?,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1788124,,The continuous flickering when hold on to screen while scrolling gives me a headache @115858 please fix it #ios11,"@311372 We'd like to help. So we can better assist you, please DM us more information regarding the situation you are experiencing. https://t.co/GDrqU22YpT",,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
2609207,@737996 We are here to help. Is this issue happening on Wi-Fi as well as cellular data?,"@AppleSupport Yes it is. I tried deleting &amp; reinstalling.
Entered passwords on imap &amp; stmp 
Help",@737996 Go ahead and send us a DM. We will work with you on this from there. https://t.co/GDrqU22YpT,,,,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",REVIEW,medium
2305915,,@115858 #ios11 Auto-lock doesn’t work! my phone is constantly on! draining my battery! less emoji crap and fix actual problems! #1stworldproblems #Brokeniphone #Apple https://t.co/Wy2JToJ85a,@669002 We'd like to help. Which iPhone do you have and what's the iOS version? You can find this in Settings &gt; General &gt; About.,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
1558855,,"@AppleSupport this whole i️ 👀👁issue needs to be fixed. new iphone X, ios 11.1, and it’s beyond annoying. #iglitch",@481760 This article has steps that you can use to help: https://t.co/xU1AGHStV6 DM us back any questions. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
1966842,,"@AppleSupport iPhone 7 &amp; 11.0.3 destroys my battery, t-mobile LTE, no speaker phone, freezes. Horrible!","@582871 Battery life is important, and we're here for you. Send us a DM with more information, and we'll go from there. https://t.co/GDrqU22YpT",,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
2333312,@AppleSupport Using control centre I am turning it off and sometime I am using settings as a option,@AppleSupport From control centre I am getting to know tat it’s started,@548668 Let's move to DM and continue working together there. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
995582,,Same for me. Help me @AppleSupport you’re my only hope. https://t.co/FDXYFIhyeB,@259921 Send us a DM and let us know what version of iOS 11 you're running. We'll go from there. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
8331,,Oh my god i’m so embarrassing @115858 why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,"@117463 Are you accidentally recording audio message or is this happening on its own? Let us know in a DM, we’ll communicate there: https://t.co/GDrqU22YpT",,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
2255270,,"@115858 you guys need to fix this glitch, I️ am not playin with y’all, just cause I️ refuse to drop a stack on your new phone doesn’t mean I️ should have to deal with glitches from your update!!!!! Get it together, I’m here for this apple quality lifestyle, me voy pa android!!","@656888 If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1, which we released yesterday. For more info, check out: https://t.co/xXaXeeSRt9",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1977164,,Does anyone know why the iPhone letter “I” is typing a funny symbol? Help me @115858 it is a brand new iPhone 8 and here is the symbol I️,@299273 We're here for you. DM us which country you're in and the iOS version showing in Settings &gt; General &gt; About to get started. https://t.co/GDrqU22YpT,,,,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,REVIEW,medium
2914625,,Does anyone else’s iPhone camera randomly turn on the flash and live function???? Ugh!! Just fucked up a picture 😑 #Apple @AppleSupport,"@806806 Hey, we know it's not ideal for the flash to go off unexpectedly. Let's look into this together. First, can you tell us the exact iOS version installed? Also, does this happen even when flash is turned off prior to taking the photo?",,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1841298,,I am so disappointed in the new iOS. My camera and Siri doesn’t work at all anymore. And my screen is unresponsive. Thanks @AppleSupport 😐,@342397 We’re here to address the issues you're experiencing. Let's team up in Direct Message using the link below to continue. https://t.co/GDrqU22YpT,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
388553,,"@AppleSupport My husbands phone has updated itself when he said not to and now he has lost all his business contacts, any ideas what's up?","@207937 We'd be happy to look into this with you. Send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1704032,,"@AppleSupport If y’all could get this ‘I’ glitch thing under control, that would be great",@516540 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,3,device_performance,no,Customer is reporting device performance or stability problems.,REVIEW,medium
1714767,i️,@AppleSupport i’m trying to type i️ why is this happening,@519332 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1919798,@AppleSupport It also lets me do 2-factor auth. via a code sent to the device I'm trying to log in with. That seems... poorly designed.,"@AppleSupport OK - switching networks seemed to fix this; FWIW, I was on an eduroam network (fairly common academic network).","@571548 Were you able to get in and check on that status after switching? If not, let us know in DM and we'll take a closer look. https://t.co/GDrqU22YpT",,,,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",REVIEW,medium
2177239,,Bruh I just need @115858 to fix the damn glitch cause I’ve already done what I had to do and its...still not working.,@638155 We'll be happy to help. DM us and we'll go from there. https://t.co/GDrqU2kzhr,,,,3,device_performance,no,Customer is reporting device performance or stability problems.,REVIEW,medium
1407807,@447235 When did the issue start? Have you tried any troubleshooting yet?,@AppleSupport trouble shooting how? been like this for weeks,"@447235 Have you restarted your computer, tried different Wi-Fi networks, checked for software updates, etc?",,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
2286095,,"tfw you just want to log in to your apple id so that you can set up your new phone but you cant because two factor authentication keeps sending your codes to the phone that you lost and don't have the number to and @AppleSupport is ""closed"" for the weekend. SOS!!",@664310 Having access to your account is important and we'd like to help. Please check out the section in this resource that discusses what to do if you don't have access to a trusted device: https://t.co/RONuUjClwW,,,,7,account_icloud,no,"Customer is reporting an Apple ID, iCloud, account, or storage-plan issue.",REVIEW,high
2492379,"@336147 We can help with battery life. Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version.",@AppleSupport It’s 11.1.1 (15B150). Updated yesterday.,"@336147 Let's work on a solution together. To continue, please use the link below to DM us the country where you're located. https://t.co/GDrqU22YpT",,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
1472742,,So I️ updated my phone today and it deleted ALL MY MUSIC. HELP ME @115858,@461841 We want to help. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
40541,,"@AppleSupport is this normal? When I️ tap that symbol, it defaults to “I️” https://t.co/6P38tAs964",@124897 We’d like to look into this. Which iOS version are you using? Find out in Settings &gt; General &gt; About.,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
2945650,,Anyone else getting a bit annoyed I have to prove to my phone I’m not driving when I’m on a train? @115858 😩,@813649 We'd like to help. You can customize how Do Not Disturb while driving works in Settings &gt; Do Not Disturb. This article has more info: https://t.co/BdISLrN866,,,,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,REVIEW,medium
1133250,,Lo peor que pude hacer: actualizar mi iPhone @115858! La batería dura nada y el teclado se traba! #megafail hagan algo rápido! 😡😭,@387033 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,,,,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,REVIEW,medium
2942188,,Sooo my iphone 7 screen is unresponsive @115858 why? It has no cracks or damages,@812877 We'd be happy to look into this with you more in detail.  Let us know in DM the version of iOS you're using ans when you notice the device becomes the most unresponsive. https://t.co/GDrqU22YpT,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
2802414,@781743 We'll gladly assist in any way we can. What's up with your iPhone?,"@AppleSupport It’s been super slow, my apps keep shutting down for no reason and it keeps saying “storage full” when I haven’t done anything different",@781743 Thanks for those details. Let's move to DM so we may better assist you. https://t.co/GDrqU22YpT,,,,3,device_performance,no,Customer is reporting device performance or stability problems.,REVIEW,medium
1355449,,@AppleSupport new iOS is absolute garbage! iPhone is plugged in and instead of charging I am watching as it loses power. from 10-3 in 30 sec,@436062 We'd like to hear more about what you're experiencing. DM us using the link below. https://t.co/GDrqU22YpT,,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,medium
2408597,,.@AppleSupport Scroll is also patchy. 11.1.1 has it all jacked up.,@237538 We'd like to hear more about what's going on. What happens when you try to swipe up to unlock? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
951786,"@345795 We're happy to help. Take a look here: https://t.co/wxlj0vHTqn section ""Get help.""",@AppleSupport I think you cant try your hdmi device or you can tell to development ios 11 because there is problem on their software,@345795 Thanks for that info. We've received your DM and we'll continue to assist you from there.,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
2780602,"@776600 Hello Jess, those are great questions. You won't need a reservation to make a purchase. As for transferring your data, you can do that by creating a backup and then restoring it to the new device. Check this out: https://t.co/4f8hwT5to6",@AppleSupport I have a backup on iCloud - updates nightly. Is that sufficient?,"@776600 That'll do it! You'll want to be sure that any data that was saved after your last backup is included as well. When you're ready, you can go to Settings &gt; [your name] &gt; iCloud &gt; iCloud Backup. 
Let us know if you have any other questions for us. We're here for you.",,,,9,payments_billing,yes,"Customer is reporting a payment, billing, subscription, charge, or refund issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
1659099,,😭😭😭😭😭 Me just want you guys to fix this problem. My iPhone is currently a mePhone @AppleSupport,@506185 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
2058385,,.@115858 yall definitely slow down older phones after new updates. my phone’s never been this slow until i updated to ios 11,@608774 Please send us a DM. We'd like to work together and see what we can do about getting your iPhone back up to speed. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
2373255,,Rarg. @AppleSupport How do I iOS stop suspending Google photos in the background so that when I go to check my computer everything from the last few days is missing until I open the app again on my iPad.,"@684668 We want to ensure the best support is provided for any issues you're having. If we understand correctly, you're having issues with the Google Photos application on your iPhone and Mac, not syncing content correctly? Let us know in more detail within a DM. https://t.co/GDrqU22YpT",,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1924814,,Truecaller is installed in my iPhone 7 but it’s not showing the caller I’d or name when I receive the call how to enable it so that it shows the caller name from unknown number @AppleSupport,@443864 Let’s look into this together. Reach out to us in DM and we will see what we can do. https://t.co/GDrqU22YpT,,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
1047268,@AppleSupport why can’t i update my apps ? it says my apple ID is disabled,@AppleSupport @AppleSupport https://t.co/msMLjyQ75j,@367531 Try these steps to get your Apple ID enabled: https://t.co/HH37urdbz9 Questions? Reach our Apple ID team: https://t.co/UJm15vmMM2,,,,7,account_icloud,no,"Customer is reporting an Apple ID, iCloud, account, or storage-plan issue.",REVIEW,high
1089881,,@115858 Why the fuck is my IPhone bent...?,@377128 We can help you. When did you first notice this issue with your iPhone? Let us know the details via DM. https://t.co/GDrqU22YpT,,,,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,REVIEW,medium
2238183,,Wtf I️s  going on with  I️os @115858 @AppleSupport? iPhone is all wonky! Fix the glitches please?,@652652 We want to assist. Can you let us know what iOS software version you are currently running? You can check by going to Settings &gt; General &gt; About.,,,,3,device_performance,no,Customer is reporting device performance or stability problems.,REVIEW,medium
1900089,,@AppleSupport I’m still running into problems with accessing my Apple Music. Help!,@566253 We'd be happy to look into this with you. Can you provide us details of what you're experiencing with your Apple Music?,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1746856,,@AppleSupport how do I get rid of this on my lock screen? Been stuck on there for weeks https://t.co/owoDTgKwaE,@526630 We'll be happy to assist as best we can. What version of iOS are you currently running? Are you seeing this 100% of the time?,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
2169753,Eye hate this glitch.,@AppleSupport how do eye fix this glitch??????,@636492 Hey there! Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,3,device_performance,no,Customer is reporting device performance or stability problems.,REVIEW,medium
2229435,,"@AppleSupport Since iPhones latest upgrade my phone runs out of pwr in half a day, msger has lost the plot so has email. What have you done?","@376203 We’re glad you reached out, and we’re happy to help. To begin, we recommend following these steps to maximize the iPhone’s battery life: https://t.co/bivpdfBNJ6 Let us know if that helps.",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
6690,"Introducing the new Control Center in iOS 11. Now customizable.
Learn more https://t.co/fCNsZCyS3P https://t.co/WiFGzhh3AZ",@AppleSupport My phone froze. Had to restart to fix. What’s happening after iOS 11 update.,@177845 We are here to help. What version of iOS 11 are you running? DM us and we'll go from there. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1220019,@406233 That should not be happening. Let us help. Which version of iOS are you using? You can check in Settings &gt; General &gt; About.,"@AppleSupport 11.0.3 Crazy slow, terrible connection over Bluetooth which ruins all conversations in car/listening to music, screen goes white and locks",@406233 Let's move over to DM so we can look into this further. https://t.co/GDrqU22YpT,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
2078360,"Fuck @115858 and their stupid ""build it to break"" mindset. Charging port on my phone broke and now my phone is basically dead.",@115858 Shit almost made me miss my exam too. Had to stay up all night cause I was worried that battery would die and my alarm wouldn't go off.,"@614694 Not the type of experience we want for you to have with your iPhone, reach out to us via DM and we can help resolve these issues. https://t.co/GDrqU22YpT",,,,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",REVIEW,high
829137,,Hey @115858. Can you help? Just got my iPhone X and this is the 2nd time this has happened! What is this weird box?? https://t.co/xqozSV6WT4,@317442 We can work together on this. Does this happen after using a particular app or receiving a message/alert?,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
627953,,"@28475 I bought the pinball hd collection complete, but family sharing isn`t work. I already sent email, feedback through the app and messages on facebook. Nobody did anything to solve the problem!  What a shame! @115858 @AppleSupport https://t.co/9yqbtkNULM",@268728 We want to help. Would you tell us a bit more about what's happening when you try to do Family Sharing? Let us know in DM. https://t.co/GDrqU22YpT,,,,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,REVIEW,medium
2276310,,@AppleSupport I guess iOS 11.1 is buggy as hell. I guess this why my “LTE” wasn’t working for few mins. What happened to ur quality control.?😢😭 https://t.co/YbC4B2CIp6,"@585526 We’d love to help. To start, send us a DM confirming which iPhone you’re using. https://t.co/GDrqU22YpT",,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
588116,,@AppleSupport help my EarPods doesn’t work like the right one doesn’t make any sound idkw I’ve bought them less than one month can i go to the apple store in France to change them??,@258981 We want to help! Join us in DM and we'll take a look at what options might be available to you: https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
693593,,"Hey @115858 if you could fix that “this accessory may not be supported” bug with iOS 11, that would be great. Thanks!",@285363 We want to help! What model of device are you having this trouble with? https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,medium
2301938,,@AppleSupport Not impressed with #ios11.1.1 Due to poor eyesight I increase text size slightly so I can read texts but all other text is now FAR too big I can’t see everything on screen. Why have you increased text size in everything other than texts? Makes no sense.,@668048 This is a great subject for feedback. The best place to leave that to make sure it's seen by the right people is here: https://t.co/eTPVYVFyd8,,,,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",REVIEW,medium
455009,"@223006 We know how important it is to depend on your iPhone to save your data. Let’s look into this together. To start, have you tried to restart the iPhone since you noticed they were missing? If not, let’s try that now please.",@AppleSupport I restarted it and they're still gone,"@223006 Thanks for trying that. Let's continue in DM. Tell us some additional details, such as the exact version of iOS you have, if anything was acting strange before the messages disappeared, and the country you're in, and we'll go from there. https://t.co/GDrqU22YpT",,,,3,device_performance,no,Customer is reporting device performance or stability problems.,REVIEW,medium
2014036,,Eye know where to know when eye need answers...shoutout to Twitter . @115858 PLEASE get yourselves together and fix this update 🙄🙄,@595535 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1764449,@530777 No problem.  Let us know if you need any further assistance.,@AppleSupport That query is sorted. But have found I have a problem sending mail from my iPhone 7 since upgrading to 11.1  will this be sorted soon? I use it a lot..,@530777 We can look into the Mail app with you more. Send us a DM with more details on what is happening when you try to send a message. https://t.co/GDrqU22YpT,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
1697351,@514856 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@AppleSupport Wow thank you,@514856 You're welcome. Have a great day.,,,,1,software_update,no,Customer is reporting a software update or version-related issue.,REVIEW,high
1643284,,@AppleSupport why does my “I️” turn into “A [?]” ? 🤷🏻‍♀️,@502243 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",REVIEW,medium
