customer_tweet_id,customer_message,previous_context,expected_intent,predicted_intent,generated_reply,human_label_status,retrieved_case_count,grounding_score,historical_reply_similarity
1539272,I️ need answers!!! @AppleSupport https://t.co/ihCUkF0qrp,Why everytime I️ type “I️” it post as an exclamation point and question mark box... I’m confused,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3763,0.2558908708458477
1499970,@115858 Battery will last 1hr less than normal Iphones so still carry your charger with you at all times  😂😂😂,Say hello to the future. Order iPhone X.,battery_power,payments_billing,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.378,0.1508143888111243
1647379,"@AppleSupport Yes I was. I have ~50 mbps up so it should have at least moved slightly, correct? I've since tried on another network and on cellular.",@503306 It looks like this is a very large library of photos that's uploading. Have you been on the same Wi-Fi network the whole time?,apps_media,connectivity_network,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2551,0.06937930178598536
2615238,@AppleSupport i dont get calls and i cant open facetime... constantly the app is not responding,@739245 We know you need to stay in contact with family and friends with FaceTime and we'll be glad to help you with this. What happens when you try to use it? We have some steps located here that can help: https://t.co/a3pjcxysN2,messaging_calls,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4,0.18459478898194917
159570,"@AppleSupport The battery percentages now match, but without resetting the phone, a long lag in updating on that screen. Just odd, caught me off guard.","@152735 When it reset itself, did the battery percentage match? Let us know.",settings_features,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4557,0.16267942795414253
1301333,@AppleSupport 5s iPhone,@424136 We're here to help. Which device are you currently using?,other_unclear,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2959,0.1321525412217109
1939459,How do I stop my brightness adjusting automatically? After the update it does this on it own and it’s irritating af. @AppleSupport,,settings_features,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4845,0.20696566628034477
2741915,@AppleSupport iphone 6. turned it off and when i turned it on it got stuck on the apple logo. phone not jailbroken.,,device_performance,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.283,0.11225367279617679
627959,@AppleSupport Alrdy tried all the instructions. Screen only showed this despite the other device being available. https://t.co/VhQPEM3TZu,"@268730 We can help get those photos shared on your iPhone. Just so we can get started, what are you seeing when you try now? Have you made sure to follow the steps here, https://t.co/1sfjYKb68x on both devices? https://t.co/GDrqU22YpT",apps_media,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2977,0.13485457482749844
1466916,Since this new @115858 Iphone update my iPhone 7 sucks even more.... I just want an iPhone 6S plus.... first time ever considering Samsung :(,,device_performance,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.5164,0.2559242658808696
1788124,The continuous flickering when hold on to screen while scrolling gives me a headache @115858 please fix it #ios11,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.1452,0.07974314129342946
2609207,"@AppleSupport Yes it is. I tried deleting &amp; reinstalling.
Entered passwords on imap &amp; stmp 
Help",@737996 We are here to help. Is this issue happening on Wi-Fi as well as cellular data?,connectivity_network,connectivity_network,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2706,0.09315887040792158
2305915,@115858 #ios11 Auto-lock doesn’t work! my phone is constantly on! draining my battery! less emoji crap and fix actual problems! #1stworldproblems #Brokeniphone #Apple https://t.co/Wy2JToJ85a,,settings_features,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3844,0.16066778390295772
1558855,"@AppleSupport this whole i️ 👀👁issue needs to be fixed. new iphone X, ios 11.1, and it’s beyond annoying. #iglitch",,settings_features,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2799,0.1075928691401623
1966842,"@AppleSupport iPhone 7 &amp; 11.0.3 destroys my battery, t-mobile LTE, no speaker phone, freezes. Horrible!",,battery_power,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2952,0.13114251415382447
2333312,@AppleSupport From control centre I am getting to know tat it’s started,@AppleSupport Using control centre I am turning it off and sometime I am using settings as a option,settings_features,connectivity_network,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? We can also walk through some troubleshooting steps with you.,PROPOSED,3,0.265,0.15641529535045393
995582,Same for me. Help me @AppleSupport you’re my only hope. https://t.co/FDXYFIhyeB,,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2848,0.11515257989100361
8331,Oh my god i’m so embarrassing @115858 why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,,messaging_calls,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3946,0.1763823440025524
2255270,"@115858 you guys need to fix this glitch, I️ am not playin with y’all, just cause I️ refuse to drop a stack on your new phone doesn’t mean I️ should have to deal with glitches from your update!!!!! Get it together, I’m here for this apple quality lifestyle, me voy pa android!!",,software_update,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3131,0.1586490191754443
1977164,Does anyone know why the iPhone letter “I” is typing a funny symbol? Help me @115858 it is a brand new iPhone 8 and here is the symbol I️,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3282,0.18176995937138057
2914625,Does anyone else’s iPhone camera randomly turn on the flash and live function???? Ugh!! Just fucked up a picture 😑 #Apple @AppleSupport,,apps_media,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3883,0.16669152110292496
1841298,I am so disappointed in the new iOS. My camera and Siri doesn’t work at all anymore. And my screen is unresponsive. Thanks @AppleSupport 😐,,device_performance,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.374,0.14460292136288444
388553,"@AppleSupport My husbands phone has updated itself when he said not to and now he has lost all his business contacts, any ideas what's up?",,software_update,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4458,0.2551132221725911
1704032,"@AppleSupport If y’all could get this ‘I’ glitch thing under control, that would be great",,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4189,0.2137529639863852
1714767,@AppleSupport i’m trying to type i️ why is this happening,i️,settings_features,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3066,0.14860500416322373
1919798,"@AppleSupport OK - switching networks seemed to fix this; FWIW, I was on an eduroam network (fairly common academic network).",@AppleSupport It also lets me do 2-factor auth. via a code sent to the device I'm trying to log in with. That seems... poorly designed.,connectivity_network,connectivity_network,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2916,0.12547298821549374
2177239,Bruh I just need @115858 to fix the damn glitch cause I’ve already done what I had to do and its...still not working.,,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3282,0.18176995937138057
1407807,@AppleSupport trouble shooting how? been like this for weeks,@447235 When did the issue start? Have you tried any troubleshooting yet?,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3145,0.1607652437714589
2286095,"tfw you just want to log in to your apple id so that you can set up your new phone but you cant because two factor authentication keeps sending your codes to the phone that you lost and don't have the number to and @AppleSupport is ""closed"" for the weekend. SOS!!",,account_icloud,account_icloud,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,PROPOSED,3,0.1066,0.16405517570139636
2492379,@AppleSupport It’s 11.1.1 (15B150). Updated yesterday.,"@336147 We can help with battery life. Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version.",software_update,settings_features,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2936,0.12859662777914352
1472742,So I️ updated my phone today and it deleted ALL MY MUSIC. HELP ME @115858,,apps_media,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3352,0.19255202213630884
40541,"@AppleSupport is this normal? When I️ tap that symbol, it defaults to “I️” https://t.co/6P38tAs964",,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4045,0.19150573268077903
2945650,Anyone else getting a bit annoyed I have to prove to my phone I’m not driving when I’m on a train? @115858 😩,,settings_features,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3914,0.17144273055603176
1133250,Lo peor que pude hacer: actualizar mi iPhone @115858! La batería dura nada y el teclado se traba! #megafail hagan algo rápido! 😡😭,,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.1193,0.03996133188207229
2942188,Sooo my iphone 7 screen is unresponsive @115858 why? It has no cracks or damages,,hardware_repair,device_performance,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4425,0.3577544468331548
2802414,"@AppleSupport It’s been super slow, my apps keep shutting down for no reason and it keeps saying “storage full” when I haven’t done anything different",@781743 We'll gladly assist in any way we can. What's up with your iPhone?,device_performance,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2866,0.11787475537366614
1355449,@AppleSupport new iOS is absolute garbage! iPhone is plugged in and instead of charging I am watching as it loses power. from 10-3 in 30 sec,,battery_power,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4188,0.21357104644043143
2408597,.@AppleSupport Scroll is also patchy. 11.1.1 has it all jacked up.,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2931,0.12780519861414918
951786,@AppleSupport I think you cant try your hdmi device or you can tell to development ios 11 because there is problem on their software,"@345795 We're happy to help. Take a look here: https://t.co/wxlj0vHTqn section ""Get help.""",connectivity_network,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2841,0.1140053989666313
2780602,@AppleSupport I have a backup on iCloud - updates nightly. Is that sufficient?,"@776600 Hello Jess, those are great questions. You won't need a reservation to make a purchase. As for transferring your data, you can do that by creating a backup and then restoring it to the new device. Check this out: https://t.co/4f8hwT5to6",account_icloud,account_icloud,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3006,0.1394301090762495
1659099,😭😭😭😭😭 Me just want you guys to fix this problem. My iPhone is currently a mePhone @AppleSupport,,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3191,0.1678086211798403
2058385,.@115858 yall definitely slow down older phones after new updates. my phone’s never been this slow until i updated to ios 11,,device_performance,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3122,0.15723144325332786
2373255,Rarg. @AppleSupport How do I iOS stop suspending Google photos in the background so that when I go to check my computer everything from the last few days is missing until I open the app again on my iPad.,,apps_media,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3865,0.1638870938838901
1924814,Truecaller is installed in my iPhone 7 but it’s not showing the caller I’d or name when I receive the call how to enable it so that it shows the caller name from unknown number @AppleSupport,,messaging_calls,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3006,0.1394301090762495
1047268,@AppleSupport @AppleSupport https://t.co/msMLjyQ75j,@AppleSupport why can’t i update my apps ? it says my apple ID is disabled,account_icloud,account_icloud,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3179,0.16596826980044163
1089881,@115858 Why the fuck is my IPhone bent...?,,hardware_repair,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3791,0.15238980076325592
2238183,Wtf I️s  going on with  I️os @115858 @AppleSupport? iPhone is all wonky! Fix the glitches please?,,device_performance,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3436,0.20559868508302337
1900089,@AppleSupport I’m still running into problems with accessing my Apple Music. Help!,,apps_media,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2925,0.1269801011627208
1746856,@AppleSupport how do I get rid of this on my lock screen? Been stuck on there for weeks https://t.co/owoDTgKwaE,,settings_features,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2778,0.10429643939539751
2169753,@AppleSupport how do eye fix this glitch??????,Eye hate this glitch.,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.5316,0.27945221575592627
2229435,"@AppleSupport Since iPhones latest upgrade my phone runs out of pwr in half a day, msger has lost the plot so has email. What have you done?",,battery_power,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3904,0.16980037589492908
6690,@AppleSupport My phone froze. Had to restart to fix. What’s happening after iOS 11 update.,"Introducing the new Control Center in iOS 11. Now customizable.
Learn more https://t.co/fCNsZCyS3P https://t.co/WiFGzhh3AZ",device_performance,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.287,0.11840328154846784
1220019,"@AppleSupport 11.0.3 Crazy slow, terrible connection over Bluetooth which ruins all conversations in car/listening to music, screen goes white and locks",@406233 That should not be happening. Let us help. Which version of iOS are you using? You can check in Settings &gt; General &gt; About.,device_performance,settings_features,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2587,0.0749340361419577
2078360,@115858 Shit almost made me miss my exam too. Had to stay up all night cause I was worried that battery would die and my alarm wouldn't go off.,"Fuck @115858 and their stupid ""build it to break"" mindset. Charging port on my phone broke and now my phone is basically dead.",battery_power,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.2544,0.14004917120971497
829137,Hey @115858. Can you help? Just got my iPhone X and this is the 2nd time this has happened! What is this weird box?? https://t.co/xqozSV6WT4,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3473,0.21116726168714955
627953,"@28475 I bought the pinball hd collection complete, but family sharing isn`t work. I already sent email, feedback through the app and messages on facebook. Nobody did anything to solve the problem!  What a shame! @115858 @AppleSupport https://t.co/9yqbtkNULM",,apps_media,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3715,0.1407557804907573
2276310,@AppleSupport I guess iOS 11.1 is buggy as hell. I guess this why my “LTE” wasn’t working for few mins. What happened to ur quality control.?😢😭 https://t.co/YbC4B2CIp6,,connectivity_network,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3633,0.12811206867728994
588116,@AppleSupport help my EarPods doesn’t work like the right one doesn’t make any sound idkw I’ve bought them less than one month can i go to the apple store in France to change them??,,hardware_repair,hardware_repair,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3136,0.15931368606953955
693593,"Hey @115858 if you could fix that “this accessory may not be supported” bug with iOS 11, that would be great. Thanks!",,settings_features,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.3168,0.2361583498314736
2301938,@AppleSupport Not impressed with #ios11.1.1 Due to poor eyesight I increase text size slightly so I can read texts but all other text is now FAR too big I can’t see everything on screen. Why have you increased text size in everything other than texts? Makes no sense.,,settings_features,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.2544,0.1401393335314027
455009,@AppleSupport I restarted it and they're still gone,"@223006 We know how important it is to depend on your iPhone to save your data. Let’s look into this together. To start, have you tried to restart the iPhone since you noticed they were missing? If not, let’s try that now please.",other_unclear,device_performance,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,PROPOSED,3,0.0644,0.09900918933420567
2014036,Eye know where to know when eye need answers...shoutout to Twitter . @115858 PLEASE get yourselves together and fix this update 🙄🙄,,software_update,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2754,0.10060314717815208
1764449,@AppleSupport That query is sorted. But have found I have a problem sending mail from my iPhone 7 since upgrading to 11.1  will this be sorted soon? I use it a lot..,@530777 No problem.  Let us know if you need any further assistance.,messaging_calls,connectivity_network,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3771,0.14945025380550672
1697351,@AppleSupport Wow thank you,@514856 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other_unclear,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.1994,0.16324319435260887
1643284,@AppleSupport why does my “I️” turn into “A [?]” ? 🤷🏻‍♀️,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3037,0.14422334964335734
1670137,@AppleSupport why doesn’t @1122 work with music part of control centre or show up on my lock screen since latest update?,,settings_features,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3144,0.16069070936677865
321783,@AppleSupport Sent. I am hopeful a new update is coming soon as it seems my issues are shared by many iPhone users,@192657 We're here to help. DM us more details about the issue and we'll do our best to provide assistance. https://t.co/GDrqU22YpT,software_update,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3341,0.1909748897256889
302964,"Someone let me know when @115858 fixes the ""I"" glitch so I can update to iOS 11",,settings_features,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3814,0.1560159935231185
1864406,@AppleSupport iPhone 6s+ crashes when I’m using Pandora in the background of Candy Crush. None of this happened until the last two updates.,@AppleSupport You have to send out an update correcting everything the last two updates have messed up.,device_performance,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2957,0.13187994571139575
641921,"@AppleSupport It doesn't say how much ram it has on the specifications page, does the 8 plus have 2 or 3GB of ram?","@272336 We'd love to help you out! This link has all the specifications for iPhone 8, as well as 8 Plus: https://t.co/U12xqgJWbP There is also a link with information about iOS 11 capabilities on that page. For more information, reach out here: https://t.co/8yjRd1Xo0i",other_unclear,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2893,0.12192608321649055
1475426,"Hey @115858 I️ def update my phone.....why do I️ still see a box, exclamation mark, and question mark whenever the letter I️ is used 🤔🤨🧐",,settings_features,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.352,0.11071561874458981
2057376,Come Tuesday I’ve been to @115858 three times in a week to resolve my issue with iOS 11. Do you think it’s resolved????? LOL NO,,software_update,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.332,0.18771235737521924
1370800,Hey @115858 @AppleSupport I need your help to change shipping. Your site won’t lent me and your phone says your too busy...,,other_unclear,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3576,0.227096738958912
1058144,@AppleSupport Maps Destination widget not working #iOS11 #iPhone8Plus. Says turn on Significant Locations but they're already on. Ideas?,,settings_features,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.427,0.2262227153585492
285175,@AppleSupport Link is not working....,@183941 Let's help with the battery life issue. Check out the link here to maximize your battery life: https://t.co/jYrxcDCN7T,other_unclear,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2754,0.1006031471781521
1824170,"@115858 PLEASE fix iOS11. Starting today I’ve been unable to save photos, screenshots, take or delete photos.",,apps_media,apps_media,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,PROPOSED,3,0.0276,0.04251342776610384
1398521,Switching off my WiFi every 10 minutes on iOS 11 is very annoying @AppleSupport,,connectivity_network,connectivity_network,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.137,0.06718344008044498
1474691,Hey @115858 will the iPhone X have a silicone charging case? I️ love my silicone case for the 7 but I️ want a charging one for my iPhone X,,other_unclear,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3325,0.18843571023749633
322335,@AppleSupport Screen unresponsive intermittently. Unable to hear some incoming calls. Apps including phone and messaging freezing. No longer a phone!,@192790 We're here to help. Can you provide us more details on what is taking place with your device?,device_performance,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3831,0.15855476485152206
2152245,"I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ want @115858 to fix this, Yes, I️ do!",,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.1452,0.07974314129342946
2349352,@115858 your update sucks and i’m tired of my i changing to i️,,settings_features,software_update,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3603,0.12347159859505118
338611,@AppleSupport Automatic. I don't use bluetooth headset (only the lightning earbuds).,@196832 Let's see what we can find! What setting do you have for Settings &gt; General &gt; Accessibility &gt; Call Audio Routing?,settings_features,settings_features,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,PROPOSED,3,0.0336,0.05173616073568124
285171,@AppleSupport I took a shower with my Apple Watch and now the speaker sounds nasally,@183940 What kind of issues are you having with the Apple Watch? We'd love to help.,hardware_repair,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2691,0.09098707604203204
1598168,@180336 @AppleSupport I will be making my 3rd trip to the Genius Bar tomorrow because the last update really screwed my phone up,"This @AppleSupport update blows. And for what we pay for these phones, they should do that too.",software_update,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3273,0.18042327932537847
587048,"2 idas ao Apple Care, 30 dias sem iPhone suporte da Apple é um fiasco, devolveram o mesmo iPhone com problema mais uma vez, estresse nas alturas, @115858",,hardware_repair,apps_media,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,PROPOSED,3,0.1043,0.16039733055145589
1761099,I️ THIS I️ IS I️ SO I️ ANNOYING I️ @115858,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.3146,0.1250142341903126
2048389,@AppleSupport @115858 Why offer updates 4 old models if they aren't optimized? iOS11 wrecked my iPhone's battery life &amp; performance.,,battery_power,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.3578,0.22733864332704068
372493,@115858 i dont understand how its ok to release an update that instantly makes your battery 50% less efficient.  Unacceptable!,,battery_power,battery_power,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.398,0.18148616201967654
2111327,@115858 why is every game that’s supposedly supported by the iPhone X not let you exit with a swipe up wtf,,settings_features,other_unclear,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.4575,0.27301559435319916
97589,"@AppleSupport my Apple Watch is unlocking itself! I put it on my wrist in the morning and it asks for an unlock code, if I don’t enter the code it automatically unlocks itself after a couple of minutes anyway! 😳😳 Any ideas? 🙏",,settings_features,apps_media,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,PROPOSED,3,0.2118,0.18232169591876696
1766732,@AppleSupport iPhone 8 Plus 256 GB IOS 11.1,@531283 This is certainly not the behavior we want you to experience. We'd like to help. Could you tell us which iPhone you're using?,software_update,software_update,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.2839,0.11370123470731042
923683,"Why must I hard reset my phone everytime I want to make a phone call on #iOS11!? God forbid I wanna increase the volume or toggle between headset/speaker. @115858 @AppleSupport please fix ""the world's most advanced mobile operating system"" because the phone aspect is missing. https://t.co/G2JvsYBKJR",,messaging_calls,messaging_calls,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,PROPOSED,3,0.372,0.24922523116198758
