customer_tweet_id,previous_context,customer_message,apple_reply,intent,escalate,label_reason,auto_intent_number,auto_intent,auto_escalate,auto_label_reason,review_status,confidence,predicted_intent,prediction_confidence,keyword_prediction,majority_prediction,actual_escalation,predicted_escalation,escalation_reason
959334,@347606 We can help. Are you signed in to your device with the same Apple ID that was used to sign up for Apple Music?,@AppleSupport Thanks and yea.,@347606 Can you confirm that your subscription is still valid and not expired?,other_unclear,no,Acknowledgement with no new support issue.,7,account_icloud,no,"Customer is reporting an Apple ID, iCloud, account, or storage-plan issue.",PROPOSED,high,account_icloud,0.7023338123441727,account_icloud,settings_features,False,False,Routine account/iCloud question appears suitable for automated first-line support.
426405,,@AppleSupport Can’t figure out how to update stickers in iOS 11 and the number keeps growing. Help! https://t.co/ViD9GUq1BO,@216420 We're happy to help. What happens if you go to your App Store icon on your Home screen instead of through Messages?,messaging_calls,no,iOS Messages sticker update issue.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.6702243899452757,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
2004481,,@AppleSupport why did this new update seriously screw up my phone please help!!!!,"@592745 We'll do everything we can to help. To confirm, have you installed the iOS 11.1 update? DM us what's happening exactly: https://t.co/GDrqU22YpT",device_performance,no,Update caused phone malfunction; severity unclear.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.5403648087790652,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
869447,,iOS11 ruined my iPhone @AppleSupport  fix that shit 😡😡😡,@326446 We'd love to help with the iPhone performance. What kind of issue are you currently having?,device_performance,no,Broad device problems attributed to iOS update.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,other_unclear,0.3291660124987373,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
2734138,,"Please fix WiFi problem in iOS 11.1.2 every time I turn it on in Control Center, I still have to go into settings, tap into WiFi (not searching), go back to aettings, and go back into WiFi again (now searching but not automatically connect). FIX IT!!! @AppleSupport",@686013 We'd love to help you with that behavior. Please DM us so we can get more information. https://t.co/GDrqU22YpT,connectivity_network,no,Wi-Fi behavior problem in Control Center.,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,PROPOSED,medium,connectivity_network,0.8629986105141603,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
29558,,@AppleSupport your new iOS slowdown my phone and delayed everything. @116333 you should know by now that some folks works with their phone and you can messe up people work. Test the damn thing before lunch it. Or come up with a big warning “it slow down 6.7,"@122491 We understand how important your iPhone is, and we're here to help. Send us a DM, and we'll take a closer look at your device together there. https://t.co/GDrqU22YpT",device_performance,no,Phone slowdown after iOS update.,3,device_performance,no,Customer is reporting device performance or stability problems.,PROPOSED,medium,software_update,0.2963807462596761,device_performance,settings_features,False,False,Issue appears suitable for automated first-line support.
1391879,@443730 We're glad to help. What happens when you hold down the power button after shutting down your Mac Pro? Do you hear the tone?,@AppleSupport Yes here tone,@443730 Go ahead and restart the computer and try the install again and let us know the results in DM. https://t.co/GDrqU22YpT,other_unclear,no,Insufficient context to identify an intent.,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",PROPOSED,medium,battery_power,0.20284354112191494,battery_power,settings_features,False,False,Issue appears suitable for automated first-line support.
2360344,@681639 Are you listening to music through the Music app or another downloaded app?,@AppleSupport Spotify,@681639 Does this also happen if you're using Apple Music or watching a video in Safari?,apps_media,no,Spotify/media app issue.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,apps_media,0.688294472101522,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
2377068,,Well @AppleSupport I️ guess I️ will just txt like this. 🤷🏽‍♀️,"@683801 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6
If you need more help, meet us in DM. https://t.co/GDrqU22YpT",settings_features,no,Keyboard character rendering issue.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,other_unclear,0.2298068790387294,apps_media,settings_features,False,True,The customer's issue is unclear enough that automated handling may be unreliable.
2025772,,@AppleSupport is there an update coming soon to fix the question mark box? It’s so annoying. And my WiFi turning on by itself also.,"@599071 Reach out to us via DM and let us know which device this is on, then we can advise you forward from there. https://t.co/GDrqU22YpT",settings_features,no,Keyboard rendering issue plus Wi-Fi behavior; primary issue is character glitch.,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",PROPOSED,medium,connectivity_network,0.34678800337853716,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
2862167,,hey @AppleSupport wanna explain to me why my phone just died at 67%? and then when I plugged it in went up to 70%?,"@795097 We'd love to look into why this happened. Please send us a DM with which model iPhone, and version of iOS you're using to get started. https://t.co/GDrqU22YpT",battery_power,yes,Phone unexpectedly dies at high battery percentage.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,payments_billing,0.15795046267086854,apps_media,settings_features,True,False,Routine billing/payment question appears suitable for automated first-line support.
2278431,,@115858 the 11.1.1 update did not fix the issue,@662477 We want to help. Send us a DM and let us know what device you are using and what issues you are running into. https://t.co/GDrqU22YpT,software_update,no,Update did not fix the issue.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.5686737359033452,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
857948,,Please @AppleSupport I really need to stop saying the celebrity borefests and casual sexism of The Sun in my top or trending stories.,@323734 Let's help. Check out: https://t.co/oTuaMqVI3r for ways to control the content from your sources.,apps_media,no,Complaint about content appearing in trending stories.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,settings_features,0.13463363820766652,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
991784,,I cant play music whilst being connected to wifi why @AppleSupport,@354927 Hey there! We've received your DM and will reply to you there shortly. Thanks!,connectivity_network,no,Music playback problem specifically while connected to Wi-Fi.,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",PROPOSED,medium,connectivity_network,0.8974087461903035,connectivity_network,settings_features,False,False,Issue appears suitable for automated first-line support.
1831076,,"this is the worst @115858 update ever. all of my apps crash, or freeze and then freeze my entire phone. i’ve restarted it 6 times today. https://t.co/gh1wZYzChE","@549442 Hey, let's get your iPhone back up and running smoothly. DM us the exact iOS version and we'll go from there. https://t.co/GDrqU22YpT",device_performance,yes,Apps crash/freeze and freeze entire phone after update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.29626518452878986,software_update,settings_features,True,False,Issue appears suitable for automated first-line support.
291415,@185385 We'd like to help. That is not a genuine message. You can report the message as outlined here: https://t.co/LNMCdqt6fD,"@AppleSupport Just reported it! Glad I asked, thanks!","@185385 You're welcome! If you ever have any questions or something just doesn't feel right, we're here for you.",other_unclear,no,Acknowledgement after reporting an issue.,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,PROPOSED,medium,other_unclear,0.1779236893298616,apps_media,settings_features,False,True,The customer's issue is unclear enough that automated handling may be unreliable.
463926,Nearly 3 hours later and my #osx sierra upgrade has gone from 40 minutes to 20. 🙄,7 hours into the latest sierra upgrade @AppleSupport and #osx still is on a black screen reporting 19 minutes left. Really wishing I had skipped it.,"@225300 We understand the importance of your Mac being available to use, and we're happy to look into this with you. Do you see any other words or graphics on the screen other than the progress indicator?",software_update,yes,macOS upgrade is stuck on black screen for hours.,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,medium,payments_billing,0.14626480543126016,software_update,settings_features,True,False,Routine billing/payment question appears suitable for automated first-line support.
2277312,I deleted the album while half asleep by accident last night and now I can’t redownload it,@AppleSupport help,"@658420 We want you to be able to enjoy your albums; we'll do all we can to help. To start, what type of album was deleted? Was this a music or photo album?",other_unclear,no,No actual problem described.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,messaging_calls,0.16284729793355568,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
2143284,"@630140 We're here for you. When using the device unlocked, do you experience any issues? Anything on the display?","@AppleSupport no there has been no previous issues, but my issue is i cant use the device",@630140 Have you tried a restart? This is a great first step to take. Follow the steps here: https://t.co/OWRDHWSt4h,device_performance,yes,Customer says device cannot be used.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,connectivity_network,0.17147134918422555,apps_media,settings_features,True,False,Issue appears suitable for automated first-line support.
1770811,"@532332 Before we attempt a different method to update your device, please perform a backup first: https://t.co/4f8hwT5to6",@AppleSupport Ok done,"@532332 Perfect, thanks. This time, let's try updating your device through iTunes by following these steps: https://t.co/80YRnjDFDk",other_unclear,no,Acknowledgement with no issue.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.29658744777332996,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
245315,,@AppleSupport will you fix this with the 11.0.2 versión? @115858 @119459 https://t.co/yfVz0Effqi,@174245 We'd be happy to look into this with you. Have you restarted your device since this issue has happened?,software_update,no,Asks whether issue will be fixed in a specific iOS version.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,other_unclear,0.605360396913549,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
208821,,"@AppleSupport the loading time of pages on safari is slower in Macos high sierra, Macbook Air 2015",@165415 We're happy to look into this with you. Is this issue only happening in Safari or does it happen in other browsers?,device_performance,no,Safari/page loading is slower on Mac.,3,device_performance,no,Customer is reporting device performance or stability problems.,PROPOSED,medium,apps_media,0.15614742950259267,device_performance,settings_features,False,False,Issue appears suitable for automated first-line support.
2177321,,"my phone is screwed up because I haven't updated it, but when I try to update it says it's ""unable to at this time"" Not a storage issue either. @115858","@638183 We'd like to look into this with you. To get started, let us know which iPhone you have and the iOS version currently installed.",software_update,no,Cannot install iOS update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.4564778054275927,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
1753206,,WHY ARE i’s SHOWING UP AS QUESTION MARK BOXES?! @115858  FIX THIS SHIT,@528111 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,settings_features,no,Keyboard character rendering issue.,12,other_unclear,no,The customer's primary support intent cannot be determined confidently from the available context.,PROPOSED,medium,other_unclear,0.8167657207581032,other_unclear,settings_features,False,False,Issue appears suitable for automated first-line support.
2532881,,@115858 my phone keeps force closing apps what’s the problem ?,@720801 Let's take a look into it together. Which iOS version is installed? Which apps are affected?,device_performance,no,Apps force close.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,apps_media,0.2040167067298201,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
599149,,@AppleSupport how do I get my notifications back. It’s been like this since 11.2 https://t.co/ZWG9D4oh0n,@262110 We're here for you. DM us and we'll go from there. https://t.co/GDrqU22YpT,settings_features,no,Notification behavior/settings issue.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,other_unclear,0.2268011594198218,apps_media,settings_features,False,True,The customer's issue is unclear enough that automated handling may be unreliable.
1453886,@AppleSupport WTF THE NEW GARAGEBAND IOS UPDATE REMOVED ALL MY FILES!! THEY'RE LITERALLY NOWHERE TO FOUND.,"@457407 @AppleSupport This happened to me too. I just opened iphone and literally hundreds of songs are gone! Just did Twitter search, did you find solution?","@460467 We're happy to help. To clarify, are you also referring to GarageBand or did this happen in a different Music app?",apps_media,yes,Music library content disappeared after update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.3497931819254114,software_update,settings_features,True,False,Issue appears suitable for automated first-line support.
1101064,"Getting a new #iPhone? Here's how to get your device ready for recycling with Apple Renew.

Learn more https://t.co/eapHJSgiLZ https://t.co/sFil8wc0VD",@AppleSupport Why 11 make my iphone 7+ lacks of battery performance?,@379777 Let's look into your iPhone 7 Plus battery performance. Send us a DM and give us the details. https://t.co/GDrqU22YpT,battery_power,no,Battery performance reduced by iOS 11.,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",PROPOSED,high,battery_power,0.30495719847924585,battery_power,settings_features,False,False,Issue appears suitable for automated first-line support.
805677,,@AppleSupport my battery should not be dropping 20% every hour if I’m barely using my phone 📱,@311986 That's a big drop for sure. Let's look into what's causing this. What model iPhone and iOS version do you have?,battery_power,no,Rapid battery drain.,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",PROPOSED,high,battery_power,0.6214266954322658,battery_power,settings_features,False,False,Issue appears suitable for automated first-line support.
2705778,,"Trying to buy @115858's AppleCare for Watch is the most infuriating, bug-ridden process. https://t.co/SVaPnzGmiR",@343491 We’d be glad to help get to the bottom of this. Can you reach out and let us know more about the steps you’ve already taken via DM? https://t.co/GDrqU22YpT,payments_billing,no,AppleCare purchase process issue.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,hardware_repair,0.23079952600806372,apps_media,settings_features,False,False,Hardware question does not clearly require immediate human intervention.
55933,@128688 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,@AppleSupport 11.1,"@128688 Thanks. Let us know in DM which country you're located in, and we'll take it from there. https://t.co/GDrqU22YpT",software_update,no,Customer is identifying current iOS version.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,apps_media,0.3276682750426791,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
1477586,,@115858 these new updates are awful. Still glitchy and what is this ➡️ I️,@463084 We'd love to help. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,settings_features,no,Keyboard rendering glitch after update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.3967507472863733,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
2573913,,"@AppleSupport can you please explain to me why it wants to automatically change to I.T EVERYSINGLE GOD DAMN TIME? I’ve reset the keyboard settings, and all that Jazz, still doesn’t work. I updated last night, all was good, now it’s back. Fix this garbage.","@729919 Thank you for reaching out. We want to help. To start, let’s go to Settings &gt; General &gt; Keyboard &gt; Text Replacements. Scroll through the replacements and look for one for “it” or “I.T.” please. If you find one, let’s delete it.",settings_features,no,Autocorrect/keyboard behavior.,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,PROPOSED,medium,settings_features,0.4798779903379099,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
619401,,Why does my phone die averagely 8-10 times a die on normally 87-96%?? Literally cannot use my phone without a charger nearby 😡@AppleSupport,@266983 We want you to be able to rely on your battery and would like to help. Please DM us about this issue and we'll continue there. https://t.co/GDrqU22YpT,battery_power,yes,Phone repeatedly dies at high battery percentage and is unusable without charger.,9,payments_billing,yes,"Customer is reporting a payment, billing, subscription, charge, or refund issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,high,payments_billing,0.37543762345202075,battery_power,settings_features,True,False,Routine billing/payment question appears suitable for automated first-line support.
1646204,,@AppleSupport any update on the autocorrect glitch?,@503002 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,settings_features,no,Autocorrect glitch.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,settings_features,0.5701712591947113,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
1706159,@517097 We want you to have your emojis. What is the exact iOS version you are on? Find this in Settings &gt; General &gt; About.,@AppleSupport 11.1,"@517097 When you restart, do they show up? Did you update over Wi-Fi or through iTunes? Send us a DM to let us know. https://t.co/GDrqU22YpT",software_update,no,Customer is identifying iOS version.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,settings_features,0.6685944458478147,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
1159157,,This iOS update got my phone dying fast as fuck wtf @115858,@392684 What version of iOS 11 are you running? Find that in Settings&gt;General&gt;About.,battery_power,no,Battery drain after iOS update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.40076723381985807,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
2095703,,Glad I'm not alone with my phone fucking up since updating it. No alarms and constantly crashing😡 @AppleSupport,@619138 We want to help! Which iPhone model and exact iOS 11 version are you using? Check for us in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,device_performance,yes,Constant crashing plus alarms failing after update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,medium,software_update,0.2890683936087813,software_update,settings_features,True,False,Issue appears suitable for automated first-line support.
284453,,@AppleSupport @115858 downloaded  macos high seira update 2day bt after update  MacBook pro is nt opening.Showing this prob #macOSHighSierra https://t.co/owIRCLx4CE,@183750 What happens if you click restart?,software_update,yes,MacBook fails to open after macOS update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.4293119568210189,software_update,settings_features,True,False,Issue appears suitable for automated first-line support.
798827,,"Wow @115858, your own app won’t open due to “security.” An audio file created on the iPhone in the Voice Recorder app playing in Quicktime. https://t.co/K30YM5tMSk",@310424 Thanks for reaching out! We can certainly help you. Which macOS are you running currently? https://t.co/GDrqU22YpT,apps_media,no,Voice Recorder/QuickTime audio file opening problem.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,apps_media,0.31057775538449767,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
1539272,Why everytime I️ type “I️” it post as an exclamation point and question mark box... I’m confused,I️ need answers!!! @AppleSupport https://t.co/ihCUkF0qrp,"@477129 Thanks for reaching out to us. If you're on iOS 11.1, try these steps: https://t.co/xU1AGHStV6",other_unclear,no,Insufficient detail; asks for help.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,other_unclear,0.5195448215861364,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
1499970,Say hello to the future. Order iPhone X.,@115858 Battery will last 1hr less than normal Iphones so still carry your charger with you at all times  😂😂😂,"@592265 Let us know via DM which iPhone you're having this issue with, then we can take a look at it with you from there. https://t.co/GDrqU22YpT",battery_power,no,Battery life is shorter than normal.,9,payments_billing,yes,"Customer is reporting a payment, billing, subscription, charge, or refund issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,high,payments_billing,0.3781245431831731,battery_power,settings_features,False,False,Routine billing/payment question appears suitable for automated first-line support.
1647379,@503306 It looks like this is a very large library of photos that's uploading. Have you been on the same Wi-Fi network the whole time?,"@AppleSupport Yes I was. I have ~50 mbps up so it should have at least moved slightly, correct? I've since tried on another network and on cellular.",@503306 You may get a better look at the upload by opening the Photos app. Or get the Photos experts here: https://t.co/IBIY3vMgPj,apps_media,no,Photo upload/sync problem across networks; not clearly network root cause.,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",PROPOSED,medium,connectivity_network,0.6109042757206976,connectivity_network,settings_features,False,False,Issue appears suitable for automated first-line support.
2615238,@739245 We know you need to stay in contact with family and friends with FaceTime and we'll be glad to help you with this. What happens when you try to use it? We have some steps located here that can help: https://t.co/a3pjcxysN2,@AppleSupport i dont get calls and i cant open facetime... constantly the app is not responding,@739245 Can you let us know what version number your Mac is running? This shows where to look: https://t.co/aTSJR8BjEc Share that information with us DM and we'll continue there. https://t.co/GDrqU22YpT,messaging_calls,yes,Cannot receive calls and FaceTime is unresponsive.,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,PROPOSED,medium,messaging_calls,0.32475820411731954,messaging_calls,settings_features,True,False,Issue appears suitable for automated first-line support.
159570,"@152735 When it reset itself, did the battery percentage match? Let us know.","@AppleSupport The battery percentages now match, but without resetting the phone, a long lag in updating on that screen. Just odd, caught me off guard.","@152735 Nice catch. We're glad they match now. Please let your voice be heard through Feedback. Each feedback submission is read, then forwarded to the appropriate team for further review. Click here to share your thoughts: https://t.co/eTPVYVFyd8",settings_features,no,Battery percentage display has a lag.,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,medium,battery_power,0.7031015952502749,battery_power,settings_features,False,False,Issue appears suitable for automated first-line support.
1301333,@424136 We're here to help. Which device are you currently using?,@AppleSupport 5s iPhone,@424136 Thanks for that info. We'd like to gather more info. Let's meet in DM. https://t.co/GDrqU22YpT,other_unclear,no,Only device model is provided; no support problem.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,apps_media,0.26373879317221627,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
1939459,,How do I stop my brightness adjusting automatically? After the update it does this on it own and it’s irritating af. @AppleSupport,"@397282 We want to help! What model of iPhone do you use? DM us and let us know, then we can look into it from there. https://t.co/GDrqU22YpT",settings_features,no,Automatic brightness behavior.,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,PROPOSED,medium,software_update,0.27739617760553986,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
2741915,,@AppleSupport iphone 6. turned it off and when i turned it on it got stuck on the apple logo. phone not jailbroken.,@768069 Thanks for reaching out to us. What were attempting to do before shutting it down?,device_performance,yes,Phone stuck on Apple logo after restart.,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,medium,apps_media,0.250604847637805,hardware_repair,settings_features,True,False,Issue appears suitable for automated first-line support.
627959,"@268730 We can help get those photos shared on your iPhone. Just so we can get started, what are you seeing when you try now? Have you made sure to follow the steps here, https://t.co/1sfjYKb68x on both devices? https://t.co/GDrqU22YpT",@AppleSupport Alrdy tried all the instructions. Screen only showed this despite the other device being available. https://t.co/VhQPEM3TZu,"@268730 When you tap on where it shows AirDrop at the top, what shows there? Do you see any other devices after doing that? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT",apps_media,no,AirDrop/photo sharing problem; no severe device failure stated.,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,medium,apps_media,0.17798206587177334,hardware_repair,settings_features,False,False,Issue appears suitable for automated first-line support.
1466916,,Since this new @115858 Iphone update my iPhone 7 sucks even more.... I just want an iPhone 6S plus.... first time ever considering Samsung :(,@460482 Let us help you with this. What issue are you having with your iPhone? Are you using iOS 11.1?,device_performance,no,Broad performance complaint after iPhone update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.5324573351264831,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
1788124,,The continuous flickering when hold on to screen while scrolling gives me a headache @115858 please fix it #ios11,"@311372 We'd like to help. So we can better assist you, please DM us more information regarding the situation you are experiencing. https://t.co/GDrqU22YpT",settings_features,no,Screen flickering while scrolling; display behavior issue.,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,medium,other_unclear,0.18218723354555982,hardware_repair,settings_features,False,True,The customer's issue is unclear enough that automated handling may be unreliable.
2609207,@737996 We are here to help. Is this issue happening on Wi-Fi as well as cellular data?,"@AppleSupport Yes it is. I tried deleting &amp; reinstalling.
Entered passwords on imap &amp; stmp 
Help",@737996 Go ahead and send us a DM. We will work with you on this from there. https://t.co/GDrqU22YpT,connectivity_network,no,Email IMAP/SMTP setup/connectivity problem.,4,connectivity_network,no,"Customer is reporting a connectivity, cellular, Wi-Fi, Bluetooth, or SIM-related issue.",PROPOSED,medium,connectivity_network,0.48637945091235113,connectivity_network,settings_features,False,False,Issue appears suitable for automated first-line support.
2305915,,@115858 #ios11 Auto-lock doesn’t work! my phone is constantly on! draining my battery! less emoji crap and fix actual problems! #1stworldproblems #Brokeniphone #Apple https://t.co/Wy2JToJ85a,@669002 We'd like to help. Which iPhone do you have and what's the iOS version? You can find this in Settings &gt; General &gt; About.,settings_features,no,Auto-lock feature not working.,8,hardware_repair,yes,"Customer is reporting a hardware, repair, replacement, or warranty issue. Human intervention is appropriate because the issue may require service, account-level action, financial action, or deeper troubleshooting.",PROPOSED,medium,battery_power,0.6937675335418928,battery_power,settings_features,False,False,Issue appears suitable for automated first-line support.
1558855,,"@AppleSupport this whole i️ 👀👁issue needs to be fixed. new iphone X, ios 11.1, and it’s beyond annoying. #iglitch",@481760 This article has steps that you can use to help: https://t.co/xU1AGHStV6 DM us back any questions. https://t.co/GDrqU22YpT,settings_features,no,Keyboard character rendering issue.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,medium,software_update,0.48641723751827776,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
1966842,,"@AppleSupport iPhone 7 &amp; 11.0.3 destroys my battery, t-mobile LTE, no speaker phone, freezes. Horrible!","@582871 Battery life is important, and we're here for you. Send us a DM with more information, and we'll go from there. https://t.co/GDrqU22YpT",battery_power,yes,Battery drain plus several device failures after update.,2,battery_power,no,"Customer is reporting a battery, charging, or power-related issue.",PROPOSED,high,battery_power,0.8439835559511877,battery_power,settings_features,True,False,Issue appears suitable for automated first-line support.
2333312,@AppleSupport Using control centre I am turning it off and sometime I am using settings as a option,@AppleSupport From control centre I am getting to know tat it’s started,@548668 Let's move to DM and continue working together there. https://t.co/GDrqU22YpT,settings_features,no,Control Center behavior issue; insufficient detail.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,connectivity_network,0.18608451220251063,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
995582,,Same for me. Help me @AppleSupport you’re my only hope. https://t.co/FDXYFIhyeB,@259921 Send us a DM and let us know what version of iOS 11 you're running. We'll go from there. https://t.co/GDrqU22YpT,other_unclear,no,No specific issue described.,6,apps_media,no,"Customer is reporting an app, media, camera, music, or Apple TV-related issue.",PROPOSED,medium,other_unclear,0.3345672312639006,apps_media,settings_features,False,False,Issue appears suitable for automated first-line support.
8331,,Oh my god i’m so embarrassing @115858 why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,"@117463 Are you accidentally recording audio message or is this happening on its own? Let us know in a DM, we’ll communicate there: https://t.co/GDrqU22YpT",messaging_calls,no,Accidental voice recording in iMessage.,5,messaging_calls,no,Customer is reporting a calling or messaging-related issue.,PROPOSED,medium,messaging_calls,0.32002186371312386,messaging_calls,settings_features,False,False,Issue appears suitable for automated first-line support.
2255270,,"@115858 you guys need to fix this glitch, I️ am not playin with y’all, just cause I️ refuse to drop a stack on your new phone doesn’t mean I️ should have to deal with glitches from your update!!!!! Get it together, I’m here for this apple quality lifestyle, me voy pa android!!","@656888 If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1, which we released yesterday. For more info, check out: https://t.co/xXaXeeSRt9",software_update,no,Complaint about glitch expected to be fixed by update.,1,software_update,no,Customer is reporting a software update or version-related issue.,PROPOSED,high,software_update,0.1982684557713709,software_update,settings_features,False,False,Issue appears suitable for automated first-line support.
