customer_tweet_id,customer_message,previous_context,human_label_status,expected_intent,predicted_intent,intent_confidence,expected_escalation,predicted_escalation,escalation_reason,generated_reply,retrieved_case_count,grounding_score,historical_reply_similarity,reply_has_dm_request,reply_asks_device,reply_asks_os,reply_contains_troubleshooting,reply_has_unsupported_promise,reply_length_score
463926,7 hours into the latest sierra upgrade @AppleSupport and #osx still is on a black screen reporting 19 minutes left. Really wishing I had skipped it.,Nearly 3 hours later and my #osx sierra upgrade has gone from 40 minutes to 20. 🙄,PROPOSED,software_update,payments_billing,0.14626480543126016,yes,False,Routine billing/payment question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.3863,0.16359844293035772,True,True,False,True,False,1.0
2277312,@AppleSupport help,I deleted the album while half asleep by accident last night and now I can’t redownload it,PROPOSED,other_unclear,messaging_calls,0.16284729793355568,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2999,0.13832013694097905,True,False,False,True,False,1.0
2143284,"@AppleSupport no there has been no previous issues, but my issue is i cant use the device","@630140 We're here for you. When using the device unlocked, do you experience any issues? Anything on the display?",PROPOSED,device_performance,connectivity_network,0.17147134918422555,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2559,0.07061560529976783,True,False,False,True,False,1.0
1770811,@AppleSupport Ok done,"@532332 Before we attempt a different method to update your device, please perform a backup first: https://t.co/4f8hwT5to6",PROPOSED,other_unclear,software_update,0.29658744777332996,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3006,0.1394301090762495,True,False,False,True,False,1.0
245315,@AppleSupport will you fix this with the 11.0.2 versión? @115858 @119459 https://t.co/yfVz0Effqi,,PROPOSED,software_update,other_unclear,0.605360396913549,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3006,0.1394301090762495,True,False,False,True,False,1.0
208821,"@AppleSupport the loading time of pages on safari is slower in Macos high sierra, Macbook Air 2015",,PROPOSED,device_performance,apps_media,0.15614742950259267,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3075,0.15000951844862728,True,False,False,True,False,1.0
2177321,"my phone is screwed up because I haven't updated it, but when I try to update it says it's ""unable to at this time"" Not a storage issue either. @115858",,PROPOSED,software_update,software_update,0.4564778054275927,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.4365,0.24077101955554722,True,True,False,True,False,1.0
1753206,WHY ARE i’s SHOWING UP AS QUESTION MARK BOXES?! @115858  FIX THIS SHIT,,PROPOSED,settings_features,other_unclear,0.8167657207581032,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2912,0.12495782434533538,True,False,False,True,False,1.0
2532881,@115858 my phone keeps force closing apps what’s the problem ?,,PROPOSED,device_performance,apps_media,0.2040167067298201,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4157,0.2087720496955144,True,False,True,True,False,1.0
599149,@AppleSupport how do I get my notifications back. It’s been like this since 11.2 https://t.co/ZWG9D4oh0n,,PROPOSED,settings_features,other_unclear,0.2268011594198218,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? We can also walk through some troubleshooting steps with you.,3,0.2479,0.13015784935665425,False,True,False,True,False,1.0
1453886,"@457407 @AppleSupport This happened to me too. I just opened iphone and literally hundreds of songs are gone! Just did Twitter search, did you find solution?",@AppleSupport WTF THE NEW GARAGEBAND IOS UPDATE REMOVED ALL MY FILES!! THEY'RE LITERALLY NOWHERE TO FOUND.,PROPOSED,apps_media,software_update,0.3497931819254114,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.3698,0.13818221533423306,True,True,False,True,False,1.0
1101064,@AppleSupport Why 11 make my iphone 7+ lacks of battery performance?,"Getting a new #iPhone? Here's how to get your device ready for recycling with Apple Renew.

Learn more https://t.co/eapHJSgiLZ https://t.co/sFil8wc0VD",PROPOSED,battery_power,battery_power,0.30495719847924585,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3541,0.22171145834463812,True,False,False,True,False,1.0
805677,@AppleSupport my battery should not be dropping 20% every hour if I’m barely using my phone 📱,,PROPOSED,battery_power,battery_power,0.6214266954322658,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3383,0.197312161459009,True,False,False,True,False,1.0
2705778,"Trying to buy @115858's AppleCare for Watch is the most infuriating, bug-ridden process. https://t.co/SVaPnzGmiR",,PROPOSED,payments_billing,hardware_repair,0.23079952600806372,no,False,Hardware question does not clearly require immediate human intervention.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2987,0.1364088986743746,True,False,False,True,False,1.0
55933,@AppleSupport 11.1,@128688 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,PROPOSED,software_update,apps_media,0.3276682750426791,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3545,0.22237747350658685,True,False,False,True,False,1.0
1477586,@115858 these new updates are awful. Still glitchy and what is this ➡️ I️,,PROPOSED,settings_features,software_update,0.3967507472863733,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3625,0.1269029651862579,True,False,True,True,False,1.0
2573913,"@AppleSupport can you please explain to me why it wants to automatically change to I.T EVERYSINGLE GOD DAMN TIME? I’ve reset the keyboard settings, and all that Jazz, still doesn’t work. I updated last night, all was good, now it’s back. Fix this garbage.",,PROPOSED,settings_features,settings_features,0.4798779903379099,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.5147,0.3611279753923134,True,False,True,True,False,1.0
619401,Why does my phone die averagely 8-10 times a die on normally 87-96%?? Literally cannot use my phone without a charger nearby 😡@AppleSupport,,PROPOSED,battery_power,payments_billing,0.37543762345202075,yes,False,Routine billing/payment question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3664,0.1329268469121833,True,False,True,True,False,1.0
1646204,@AppleSupport any update on the autocorrect glitch?,,PROPOSED,settings_features,settings_features,0.5701712591947113,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3273,0.18042327932537847,True,False,False,True,False,1.0
1706159,@AppleSupport 11.1,@517097 We want you to have your emojis. What is the exact iOS version you are on? Find this in Settings &gt; General &gt; About.,PROPOSED,software_update,settings_features,0.6685944458478147,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2471,0.05707217537172786,True,False,False,True,False,1.0
1159157,This iOS update got my phone dying fast as fuck wtf @115858,,PROPOSED,battery_power,software_update,0.40076723381985807,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3093,0.1527811469240595,True,False,False,True,False,1.0
2095703,Glad I'm not alone with my phone fucking up since updating it. No alarms and constantly crashing😡 @AppleSupport,,PROPOSED,device_performance,software_update,0.2890683936087813,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3223,0.17271701295249892,True,False,False,True,False,1.0
284453,@AppleSupport @115858 downloaded  macos high seira update 2day bt after update  MacBook pro is nt opening.Showing this prob #macOSHighSierra https://t.co/owIRCLx4CE,,PROPOSED,software_update,software_update,0.4293119568210189,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3089,0.15219202924136366,True,False,False,True,False,1.0
798827,"Wow @115858, your own app won’t open due to “security.” An audio file created on the iPhone in the Voice Recorder app playing in Quicktime. https://t.co/K30YM5tMSk",,PROPOSED,apps_media,apps_media,0.31057775538449767,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3294,0.1837430664577999,True,False,False,True,False,1.0
1539272,I️ need answers!!! @AppleSupport https://t.co/ihCUkF0qrp,Why everytime I️ type “I️” it post as an exclamation point and question mark box... I’m confused,PROPOSED,other_unclear,other_unclear,0.5195448215861364,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3763,0.2558908708458477,True,False,False,True,False,1.0
1499970,@115858 Battery will last 1hr less than normal Iphones so still carry your charger with you at all times  😂😂😂,Say hello to the future. Order iPhone X.,PROPOSED,battery_power,payments_billing,0.3781245431831731,no,False,Routine billing/payment question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.378,0.1508143888111243,True,False,True,True,False,1.0
1647379,"@AppleSupport Yes I was. I have ~50 mbps up so it should have at least moved slightly, correct? I've since tried on another network and on cellular.",@503306 It looks like this is a very large library of photos that's uploading. Have you been on the same Wi-Fi network the whole time?,PROPOSED,apps_media,connectivity_network,0.6109042757206976,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2551,0.06937930178598536,True,False,False,True,False,1.0
2615238,@AppleSupport i dont get calls and i cant open facetime... constantly the app is not responding,@739245 We know you need to stay in contact with family and friends with FaceTime and we'll be glad to help you with this. What happens when you try to use it? We have some steps located here that can help: https://t.co/a3pjcxysN2,PROPOSED,messaging_calls,messaging_calls,0.32475820411731954,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4,0.18459478898194917,True,False,True,True,False,1.0
159570,"@AppleSupport The battery percentages now match, but without resetting the phone, a long lag in updating on that screen. Just odd, caught me off guard.","@152735 When it reset itself, did the battery percentage match? Let us know.",PROPOSED,settings_features,battery_power,0.7031015952502749,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4557,0.16267942795414253,True,True,True,True,False,1.0
1301333,@AppleSupport 5s iPhone,@424136 We're here to help. Which device are you currently using?,PROPOSED,other_unclear,apps_media,0.26373879317221627,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2959,0.1321525412217109,True,False,False,True,False,1.0
1939459,How do I stop my brightness adjusting automatically? After the update it does this on it own and it’s irritating af. @AppleSupport,,PROPOSED,settings_features,software_update,0.27739617760553986,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4845,0.20696566628034477,True,True,True,True,False,1.0
2741915,@AppleSupport iphone 6. turned it off and when i turned it on it got stuck on the apple logo. phone not jailbroken.,,PROPOSED,device_performance,apps_media,0.250604847637805,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.283,0.11225367279617679,True,False,False,True,False,1.0
627959,@AppleSupport Alrdy tried all the instructions. Screen only showed this despite the other device being available. https://t.co/VhQPEM3TZu,"@268730 We can help get those photos shared on your iPhone. Just so we can get started, what are you seeing when you try now? Have you made sure to follow the steps here, https://t.co/1sfjYKb68x on both devices? https://t.co/GDrqU22YpT",PROPOSED,apps_media,apps_media,0.17798206587177334,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2977,0.13485457482749844,True,False,False,True,False,1.0
1466916,Since this new @115858 Iphone update my iPhone 7 sucks even more.... I just want an iPhone 6S plus.... first time ever considering Samsung :(,,PROPOSED,device_performance,software_update,0.5324573351264831,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.5164,0.2559242658808696,True,True,True,True,False,1.0
1788124,The continuous flickering when hold on to screen while scrolling gives me a headache @115858 please fix it #ios11,,PROPOSED,settings_features,other_unclear,0.18218723354555982,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,3,0.1452,0.07974314129342946,False,False,False,True,False,1.0
2609207,"@AppleSupport Yes it is. I tried deleting &amp; reinstalling.
Entered passwords on imap &amp; stmp 
Help",@737996 We are here to help. Is this issue happening on Wi-Fi as well as cellular data?,PROPOSED,connectivity_network,connectivity_network,0.48637945091235113,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2706,0.09315887040792158,True,False,False,True,False,1.0
2305915,@115858 #ios11 Auto-lock doesn’t work! my phone is constantly on! draining my battery! less emoji crap and fix actual problems! #1stworldproblems #Brokeniphone #Apple https://t.co/Wy2JToJ85a,,PROPOSED,settings_features,battery_power,0.6937675335418928,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.3844,0.16066778390295772,True,True,False,True,False,1.0
1558855,"@AppleSupport this whole i️ 👀👁issue needs to be fixed. new iphone X, ios 11.1, and it’s beyond annoying. #iglitch",,PROPOSED,settings_features,software_update,0.48641723751827776,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2799,0.1075928691401623,True,False,False,True,False,1.0
1966842,"@AppleSupport iPhone 7 &amp; 11.0.3 destroys my battery, t-mobile LTE, no speaker phone, freezes. Horrible!",,PROPOSED,battery_power,battery_power,0.8439835559511877,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2952,0.13114251415382447,True,False,False,True,False,1.0
2333312,@AppleSupport From control centre I am getting to know tat it’s started,@AppleSupport Using control centre I am turning it off and sometime I am using settings as a option,PROPOSED,settings_features,connectivity_network,0.18608451220251063,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? We can also walk through some troubleshooting steps with you.,3,0.265,0.15641529535045393,False,False,True,True,False,1.0
995582,Same for me. Help me @AppleSupport you’re my only hope. https://t.co/FDXYFIhyeB,,PROPOSED,other_unclear,other_unclear,0.3345672312639006,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2848,0.11515257989100361,True,False,False,True,False,1.0
8331,Oh my god i’m so embarrassing @115858 why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,,PROPOSED,messaging_calls,messaging_calls,0.32002186371312386,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3946,0.1763823440025524,True,False,True,True,False,1.0
2255270,"@115858 you guys need to fix this glitch, I️ am not playin with y’all, just cause I️ refuse to drop a stack on your new phone doesn’t mean I️ should have to deal with glitches from your update!!!!! Get it together, I’m here for this apple quality lifestyle, me voy pa android!!",,PROPOSED,software_update,software_update,0.1982684557713709,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3131,0.1586490191754443,True,False,False,True,False,1.0
1977164,Does anyone know why the iPhone letter “I” is typing a funny symbol? Help me @115858 it is a brand new iPhone 8 and here is the symbol I️,,PROPOSED,settings_features,other_unclear,0.19591477860842454,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3282,0.18176995937138057,True,False,False,True,False,1.0
2914625,Does anyone else’s iPhone camera randomly turn on the flash and live function???? Ugh!! Just fucked up a picture 😑 #Apple @AppleSupport,,PROPOSED,apps_media,apps_media,0.25693914382890076,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3883,0.16669152110292496,True,False,True,True,False,1.0
1841298,I am so disappointed in the new iOS. My camera and Siri doesn’t work at all anymore. And my screen is unresponsive. Thanks @AppleSupport 😐,,PROPOSED,device_performance,apps_media,0.1951770350580344,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.374,0.14460292136288444,True,False,True,True,False,1.0
388553,"@AppleSupport My husbands phone has updated itself when he said not to and now he has lost all his business contacts, any ideas what's up?",,PROPOSED,software_update,software_update,0.2059558708350183,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4458,0.2551132221725911,True,False,True,True,False,1.0
1704032,"@AppleSupport If y’all could get this ‘I’ glitch thing under control, that would be great",,PROPOSED,settings_features,other_unclear,0.2669088974960487,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.4189,0.2137529639863852,True,True,False,True,False,1.0
1714767,@AppleSupport i’m trying to type i️ why is this happening,i️,PROPOSED,settings_features,apps_media,0.6759823264344593,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3066,0.14860500416322373,True,False,False,True,False,1.0
1919798,"@AppleSupport OK - switching networks seemed to fix this; FWIW, I was on an eduroam network (fairly common academic network).",@AppleSupport It also lets me do 2-factor auth. via a code sent to the device I'm trying to log in with. That seems... poorly designed.,PROPOSED,connectivity_network,connectivity_network,0.25865758763850305,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2916,0.12547298821549374,True,False,False,True,False,1.0
2177239,Bruh I just need @115858 to fix the damn glitch cause I’ve already done what I had to do and its...still not working.,,PROPOSED,other_unclear,other_unclear,0.3074174815708818,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3282,0.18176995937138057,True,False,False,True,False,1.0
1407807,@AppleSupport trouble shooting how? been like this for weeks,@447235 When did the issue start? Have you tried any troubleshooting yet?,PROPOSED,other_unclear,other_unclear,0.14626167597307244,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3145,0.1607652437714589,True,False,False,True,False,1.0
2286095,"tfw you just want to log in to your apple id so that you can set up your new phone but you cant because two factor authentication keeps sending your codes to the phone that you lost and don't have the number to and @AppleSupport is ""closed"" for the weekend. SOS!!",,PROPOSED,account_icloud,account_icloud,0.7443106659059594,yes,True,Account-security or access issue may require human verification.,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,3,0.1066,0.16405517570139636,False,False,False,False,False,1.0
2492379,@AppleSupport It’s 11.1.1 (15B150). Updated yesterday.,"@336147 We can help with battery life. Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version.",PROPOSED,software_update,settings_features,0.59547514300549,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2936,0.12859662777914352,True,False,False,True,False,1.0
1472742,So I️ updated my phone today and it deleted ALL MY MUSIC. HELP ME @115858,,PROPOSED,apps_media,software_update,0.4547046937412084,yes,True,Potential data loss requires careful human investigation.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3352,0.19255202213630884,True,False,False,True,False,1.0
40541,"@AppleSupport is this normal? When I️ tap that symbol, it defaults to “I️” https://t.co/6P38tAs964",,PROPOSED,settings_features,other_unclear,0.3627003543615772,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4045,0.19150573268077903,True,False,True,True,False,1.0
2945650,Anyone else getting a bit annoyed I have to prove to my phone I’m not driving when I’m on a train? @115858 😩,,PROPOSED,settings_features,messaging_calls,0.17511465416730645,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.3914,0.17144273055603176,True,True,False,True,False,1.0
1133250,Lo peor que pude hacer: actualizar mi iPhone @115858! La batería dura nada y el teclado se traba! #megafail hagan algo rápido! 😡😭,,PROPOSED,other_unclear,other_unclear,0.3634030318736323,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,3,0.1193,0.03996133188207229,False,False,False,True,False,1.0
2942188,Sooo my iphone 7 screen is unresponsive @115858 why? It has no cracks or damages,,PROPOSED,hardware_repair,device_performance,0.23622898072123388,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.4425,0.3577544468331548,True,False,False,True,False,1.0
2802414,"@AppleSupport It’s been super slow, my apps keep shutting down for no reason and it keeps saying “storage full” when I haven’t done anything different",@781743 We'll gladly assist in any way we can. What's up with your iPhone?,PROPOSED,device_performance,apps_media,0.18255518144797458,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2866,0.11787475537366614,True,False,False,True,False,1.0
1355449,@AppleSupport new iOS is absolute garbage! iPhone is plugged in and instead of charging I am watching as it loses power. from 10-3 in 30 sec,,PROPOSED,battery_power,battery_power,0.4340640066883168,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4188,0.21357104644043143,True,False,True,True,False,1.0
2408597,.@AppleSupport Scroll is also patchy. 11.1.1 has it all jacked up.,,PROPOSED,settings_features,other_unclear,0.15608037870030592,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2931,0.12780519861414918,True,False,False,True,False,1.0
951786,@AppleSupport I think you cant try your hdmi device or you can tell to development ios 11 because there is problem on their software,"@345795 We're happy to help. Take a look here: https://t.co/wxlj0vHTqn section ""Get help.""",PROPOSED,connectivity_network,software_update,0.20194377165089045,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2841,0.1140053989666313,True,False,False,True,False,1.0
2780602,@AppleSupport I have a backup on iCloud - updates nightly. Is that sufficient?,"@776600 Hello Jess, those are great questions. You won't need a reservation to make a purchase. As for transferring your data, you can do that by creating a backup and then restoring it to the new device. Check this out: https://t.co/4f8hwT5to6",PROPOSED,account_icloud,account_icloud,0.4129228255610647,no,False,Routine account/iCloud question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3006,0.1394301090762495,True,False,False,True,False,1.0
1659099,😭😭😭😭😭 Me just want you guys to fix this problem. My iPhone is currently a mePhone @AppleSupport,,PROPOSED,other_unclear,other_unclear,0.37422356716450533,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3191,0.1678086211798403,True,False,False,True,False,1.0
2058385,.@115858 yall definitely slow down older phones after new updates. my phone’s never been this slow until i updated to ios 11,,PROPOSED,device_performance,software_update,0.8473906103403928,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3122,0.15723144325332786,True,False,False,True,False,1.0
2373255,Rarg. @AppleSupport How do I iOS stop suspending Google photos in the background so that when I go to check my computer everything from the last few days is missing until I open the app again on my iPad.,,PROPOSED,apps_media,apps_media,0.36636114226800726,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.3865,0.1638870938838901,True,True,False,True,False,1.0
1924814,Truecaller is installed in my iPhone 7 but it’s not showing the caller I’d or name when I receive the call how to enable it so that it shows the caller name from unknown number @AppleSupport,,PROPOSED,messaging_calls,messaging_calls,0.3993692949726575,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3006,0.1394301090762495,True,False,False,True,False,1.0
1047268,@AppleSupport @AppleSupport https://t.co/msMLjyQ75j,@AppleSupport why can’t i update my apps ? it says my apple ID is disabled,PROPOSED,account_icloud,account_icloud,0.6187562124224307,yes,False,Routine account/iCloud question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3179,0.16596826980044163,True,False,False,True,False,1.0
1089881,@115858 Why the fuck is my IPhone bent...?,,PROPOSED,hardware_repair,other_unclear,0.36871444162407613,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3791,0.15238980076325592,True,False,True,True,False,1.0
2238183,Wtf I️s  going on with  I️os @115858 @AppleSupport? iPhone is all wonky! Fix the glitches please?,,PROPOSED,device_performance,other_unclear,0.5341089824739268,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3436,0.20559868508302337,True,False,False,True,False,1.0
1900089,@AppleSupport I’m still running into problems with accessing my Apple Music. Help!,,PROPOSED,apps_media,apps_media,0.4590827083664606,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2925,0.1269801011627208,True,False,False,True,False,1.0
